installation_date,system_size,total_installed_price
12/15/2016,12.915,38603.25
12/31/2018,12.915,38745
10/4/2018,12.915,42923.95
5/18/2017,12.915,56826
7/20/2017,12.915,56826
4/3/2017,12.915,56826
2/9/2010,12.915,86166
10/24/2018,12.92,33480
1/7/2010,12.92,83482
4/8/2017,12.925,30000
3/27/2017,12.925,35000
10/20/2014,12.925,39500
10/17/2012,12.925,42506
5/30/2017,12.925,44750.23
11/10/2011,12.925,46064
4/24/2012,12.925,47676
1/12/2017,12.925,49680
3/31/2017,12.925,60089
2/4/2011,12.925,61035
8/10/2011,12.925,63221.25
4/25/2012,12.925,67339.26
3/12/2012,12.925,67339.26
7/20/2011,12.925,84607.5
1/4/2012,12.925,103141.5
4/3/2012,12.925,103141.5
4/23/2012,12.925,103141.5
1/25/2012,12.925,103141.5
12/12/2011,12.925,103141.5
3/7/2012,12.925,103141.5
12/30/2016,12.93,36711
12/8/2011,12.93,51024
6/29/2011,12.93,59547
7/12/2013,12.936,42042
12/31/2013,12.936,44012.2
6/25/2012,12.936,64033
9/13/2012,12.936,64680
5/24/2018,12.95,31605
5/10/2017,12.95,32364.8
12/7/2017,12.95,38025
7/12/2017,12.95,40000
12/22/2017,12.95,42081
8/21/2018,12.95,43000
7/24/2018,12.95,50015
12/18/2017,12.95,51390
3/24/2010,12.95,74432
3/16/2010,12.95,85007
9/14/2011,12.95,99715
2/20/2017,12.96,20000
2/12/2013,12.96,23550.39
4/12/2016,12.96,25000
11/16/2018,12.96,30970
12/18/2018,12.96,33513
6/18/2018,12.96,34925
7/23/2018,12.96,35000
2/23/2017,12.96,35755.2
9/19/2014,12.96,37005
8/2/2012,12.96,37474
3/22/2016,12.96,39153.27
4/30/2015,12.96,39966
4/7/2018,12.96,40176
6/29/2012,12.96,40290
7/23/2018,12.96,42509
5/4/2012,12.96,42588
5/24/2018,12.96,42768
12/22/2018,12.96,42768
12/19/2018,12.96,43416
7/3/2018,12.96,43416
10/19/2018,12.96,43416
10/8/2018,12.96,43416
12/29/2018,12.96,43416
12/3/2018,12.96,43416
9/21/2018,12.96,43416
12/29/2018,12.96,43416
8/31/2018,12.96,43916
11/19/2018,12.96,43916
4/14/2018,12.96,44453
11/29/2018,12.96,44564
5/2/2018,12.96,44622
12/22/2018,12.96,44712
2/7/2018,12.96,44712
11/2/2018,12.96,44712
10/4/2018,12.96,44712
12/31/2018,12.96,44712
7/6/2018,12.96,45000
6/26/2017,12.96,45314
7/13/2018,12.96,45360
10/19/2018,12.96,45360
6/1/2018,12.96,45490
7/17/2018,12.96,45749
7/11/2018,12.96,46008
5/22/2018,12.96,46008
2/28/2018,12.96,46008
9/17/2018,12.96,46008
10/8/2018,12.96,46008
2/6/2013,12.96,46656
7/3/2018,12.96,46656
4/30/2018,12.96,46656
7/20/2018,12.96,46740
6/20/2018,12.96,47278
4/26/2018,12.96,47304
5/16/2018,12.96,47408
11/17/2018,12.96,47882
11/1/2018,12.96,47952
1/15/2013,12.96,49901
4/5/2012,12.96,50024
6/22/2012,12.96,50402
9/8/2017,12.96,53746
8/15/2013,12.96,56000
10/12/2011,12.96,56514.4
7/24/2018,12.96,57960
3/23/2012,12.96,61064
3/9/2011,12.96,61540
8/26/2009,12.96,62317.5
6/2/2018,12.96,63138
3/13/2013,12.96,64476
12/7/2012,12.96,64476
1/3/2013,12.96,64476
3/11/2013,12.96,64476
2/6/2013,12.96,64476
5/9/2013,12.96,64476
5/20/2013,12.96,64476
3/20/2013,12.96,64476
5/7/2013,12.96,64476
2/7/2013,12.96,64476
1/17/2013,12.96,64476
2/20/2013,12.96,64476
5/16/2017,12.96,66271.2
9/29/2012,12.96,67521.6
10/18/2012,12.96,67521.6
8/23/2012,12.96,67521.6
1/19/2012,12.96,84290
8/3/2009,12.96,86616.94
3/29/2012,12.96,99792
2/1/2018,12.98,20000
5/5/2017,12.98,20400
7/27/2017,12.98,33540
2/8/2018,12.98,37849.68
1/16/2018,12.98,38521
8/27/2018,12.98,39323
5/5/2017,12.98,39360
10/31/2017,12.98,41536
11/14/2017,12.98,44804.81
5/20/2017,12.98,54208
12/12/2017,12.98,56970
7/3/2017,12.98,57112
11/8/2017,12.98,57112
6/17/2017,12.98,57112
6/30/2017,12.98,57112
5/5/2017,12.98,57112
1/24/2018,12.98,57112
3/21/2011,12.98,82860
8/11/2016,12.985,17500
1/30/2017,12.985,32666
8/8/2016,12.985,33000
8/16/2016,12.985,34271
1/21/2014,12.985,37140.73
8/11/2016,12.985,37700
9/27/2016,12.985,37721.43
3/28/2017,12.985,39677.75
2/20/2017,12.985,40000
10/28/2016,12.985,43000
11/19/2016,12.985,47865
2/25/2017,12.985,48407.52
10/31/2016,12.985,48985
9/29/2016,12.985,53500
3/15/2017,12.985,57134
7/26/2016,12.985,57134
3/17/2017,12.985,57134
10/29/2016,12.985,57134
6/3/2016,12.985,57134
10/25/2016,12.985,57134
4/8/2016,12.985,57134
5/8/2017,12.985,57134
4/20/2016,12.985,57134
11/19/2016,12.985,57134
4/29/2016,12.985,57134
2/21/2017,12.985,57134
12/21/2016,12.985,57134
3/18/2016,12.985,57134
12/2/2016,12.985,57134
11/29/2016,12.985,57134
4/22/2017,12.985,57134
5/7/2016,12.985,57134
7/7/2016,12.985,57134
6/10/2016,12.985,57134
7/29/2016,12.985,57134
10/26/2016,12.985,57134
8/26/2016,12.985,57134
2/10/2017,12.985,57134
12/20/2016,12.985,57134
5/4/2016,12.985,57134
12/29/2016,12.985,57134
3/28/2017,12.985,57134
12/29/2016,12.985,57134
8/15/2016,12.985,57134
10/13/2016,12.985,57134
5/18/2016,12.985,57134
12/22/2016,12.985,57134
6/9/2016,12.985,57134
12/6/2016,12.985,57134
5/16/2016,12.985,57134
12/27/2016,12.985,57134
8/1/2016,12.985,57134
12/28/2016,12.985,57134
2/17/2017,12.985,57134
7/15/2016,12.985,57134
10/23/2013,12.985,58432.5
7/29/2013,12.985,61678.75
9/3/2013,12.985,61678.75
10/22/2013,12.985,61678.76
4/12/2013,12.985,64600.38
3/3/2016,12.985,65425
9/21/2016,12.985,66375
10/22/2016,12.985,66375.4
10/17/2016,12.985,67730
7/6/2016,12.99,44220
1/12/2018,13,5720
3/21/2017,13,17500
8/26/2013,13,18308
2/5/2014,13,23780
5/8/2013,13,24700
6/10/2015,13,25771.2
3/22/2018,13,28000
4/21/2015,13,28210
2/11/2014,13,30960.94
8/14/2013,13,31947
10/3/2018,13,32552
5/26/2016,13,32780
6/15/2016,13,33215
8/10/2016,13,33280
2/14/2017,13,34860
8/7/2015,13,35397
8/7/2015,13,35397
8/7/2017,13,35750
5/5/2016,13,36000
5/13/2013,13,36411
6/7/2013,13,37500
3/26/2015,13,37700
11/6/2018,13,37752
3/16/2015,13,37765
4/24/2015,13,38350
12/11/2013,13,39000
8/7/2017,13,39000
4/22/2016,13,40040
11/1/2016,13,40560
2/17/2018,13,40690
3/27/2018,13,40690
7/3/2018,13,40690
12/1/2018,13,40690
1/30/2018,13,40690
5/7/2014,13,40950
11/5/2016,13,41600
2/12/2015,13,41600
5/6/2013,13,42000
12/9/2013,13,43000
6/27/2016,13,43000
5/20/2013,13,44169.7
5/5/2014,13,44188.8
11/26/2018,13,44200
11/8/2017,13,44200
11/16/2018,13,44200
10/26/2017,13,44200
8/2/2017,13,44200
10/17/2018,13,44200
3/27/2015,13,44537
11/6/2012,13,45500
5/14/2015,13,45630
2/20/2015,13,45630
2/14/2014,13,46500
10/5/2018,13,48000
3/12/2013,13,48500
12/28/2016,13,49150
8/15/2014,13,49359.96
1/7/2015,13,50160
12/29/2017,13,50433
6/26/2014,13,51426.4
3/3/2015,13,51486
3/4/2015,13,52756
8/28/2014,13,53044
2/28/2017,13,53660
8/19/2016,13,55051
1/26/2017,13,55250
11/18/2017,13,55440
7/21/2016,13,56893.2
2/8/2012,13,57020
5/16/2016,13,57200
5/26/2015,13,57200
5/27/2016,13,57200
2/11/2015,13,57200
5/18/2016,13,57200
3/27/2014,13,57200
11/12/2014,13,57200
2/25/2015,13,57200
6/18/2014,13,57200
2/10/2014,13,57200
7/6/2016,13,57200
5/5/2016,13,57200
10/8/2014,13,57200
2/8/2017,13,57200
2/6/2017,13,57200
1/14/2015,13,57200
10/9/2014,13,57200
5/27/2016,13,57200
3/19/2015,13,57200
11/8/2017,13,57200
2/5/2018,13,57200
7/11/2014,13,57200
10/17/2018,13,57200
1/3/2015,13,57200
7/7/2014,13,57200
2/27/2017,13,57200
1/21/2015,13,57200
4/5/2018,13,57200
1/26/2015,13,57200
2/26/2015,13,57200
3/28/2017,13,57200
1/8/2015,13,57200
3/31/2015,13,57200
8/5/2015,13,57200
4/15/2016,13,57200
6/13/2016,13,57200
8/22/2018,13,57200
5/15/2015,13,57200
5/10/2016,13,57200
11/25/2014,13,57200
9/19/2017,13,57200
1/26/2015,13,57200
2/5/2015,13,57200
12/13/2017,13,57200
11/11/2015,13,57200
4/10/2015,13,57200
9/16/2016,13,57200
10/8/2014,13,57200
5/30/2014,13,57200
1/16/2015,13,57200
5/9/2017,13,57200
7/7/2014,13,57200
4/14/2014,13,57200
4/30/2016,13,57200
3/4/2015,13,57200
6/1/2015,13,57200
10/7/2014,13,57200
3/4/2014,13,57200
6/18/2015,13,57200
10/10/2014,13,57200
2/8/2017,13,57200
1/19/2015,13,57200
8/8/2018,13,57200
3/20/2014,13,57200
11/24/2015,13,57200
8/9/2018,13,57200
10/12/2017,13,57200
3/27/2015,13,57200
10/3/2017,13,57200
10/9/2014,13,57200
6/17/2015,13,57200
10/23/2014,13,57200
4/10/2015,13,57200
10/17/2018,13,57200
6/4/2018,13,57200
6/15/2015,13,57200
12/31/2014,13,57200
6/3/2016,13,57200
7/25/2016,13,57200
11/1/2017,13,57200
1/23/2015,13,57200
2/15/2017,13,57200
3/31/2017,13,57200
8/21/2014,13,57200
7/31/2014,13,57200
1/13/2015,13,57200
5/26/2016,13,57200
3/27/2015,13,57200
1/9/2015,13,57200
11/13/2014,13,57200
7/25/2018,13,57200
1/14/2015,13,57200
2/25/2017,13,57200
11/26/2014,13,57200
5/15/2015,13,57200
10/20/2014,13,57200
2/6/2015,13,57200
12/2/2014,13,57200
5/16/2014,13,57350
7/6/2016,13,57670
2/8/2017,13,58300
8/25/2016,13,58344
12/31/2013,13,58500
10/31/2013,13,58500
1/22/2014,13,58500
2/4/2014,13,58500
12/10/2013,13,58500
10/21/2013,13,58500
8/29/2013,13,58500
3/4/2014,13,58500
1/15/2014,13,58500
12/13/2013,13,58500
12/23/2013,13,58500
1/30/2014,13,58500
3/16/2015,13,58500
12/30/2014,13,58500
11/20/2013,13,58500
11/7/2013,13,58500
2/18/2014,13,58500
10/18/2013,13,58500
2/26/2014,13,58500
1/28/2014,13,58500
1/8/2014,13,58500
2/27/2014,13,58500
1/14/2014,13,58500
1/21/2014,13,58500
12/16/2013,13,58500
10/28/2013,13,58500
12/30/2013,13,58500
12/31/2013,13,58500
12/30/2013,13,58500
10/3/2013,13,58500
2/27/2017,13,58500
1/27/2014,13,58500
2/6/2014,13,58500
1/2/2014,13,58500
3/27/2015,13,60750
8/15/2013,13,61750
4/17/2014,13,61900
1/10/2013,13,64476
1/4/2013,13,64675
10/21/2013,13,65000
4/21/2016,13,65025
3/18/2015,13,67080
10/24/2014,13,67080
2/18/2015,13,67080
5/27/2015,13,67080
10/31/2014,13,67080
2/19/2015,13,67080
4/7/2015,13,67080
1/27/2015,13,67080
3/19/2015,13,67080
2/26/2016,13,67080
11/5/2015,13,67080
4/14/2014,13,67500
8/3/2016,13,67600
6/13/2016,13,67600
8/30/2016,13,67730
6/11/2016,13,67730
9/14/2016,13,72000
10/15/2014,13.005,34079
4/11/2014,13.005,35700
10/3/2014,13.005,57221
9/29/2014,13.005,57222
2/6/2017,13.005,57222
6/25/2015,13.005,57222
8/29/2014,13.005,57222
6/22/2017,13.005,57222
1/12/2016,13.005,57222
4/6/2016,13.005,57222
9/24/2014,13.005,57222
11/12/2014,13.005,57222
6/10/2016,13.005,57222
10/1/2015,13.005,57222
10/7/2015,13.005,57222
12/31/2015,13.005,57222
7/23/2014,13.005,57222
2/3/2016,13.005,57222
5/25/2016,13.005,57222
9/4/2014,13.005,57222
6/17/2015,13.005,67105.8
8/17/2015,13.005,67105.8
2/20/2016,13.005,67105.8
9/17/2015,13.005,67105.8
2/25/2015,13.005,67105.8
5/13/2015,13.005,67105.8
5/30/2017,13.01,43400
10/19/2018,13.02,25000
7/25/2016,13.02,31052.7
12/1/2016,13.02,32502
2/25/2017,13.02,33443
6/2/2016,13.02,34237
10/28/2018,13.02,42200
12/8/2018,13.02,42331
12/30/2016,13.02,43100
12/26/2018,13.02,49833
12/17/2009,13.02,77235
8/22/2017,13.05,1111
4/22/2017,13.05,18735
11/7/2017,13.05,22950
9/16/2009,13.05,27772.75
10/15/2018,13.05,32220.45
9/16/2017,13.05,32508
11/17/2018,13.05,33669
10/19/2018,13.05,34478.1
11/26/2018,13.05,34491.15
9/28/2017,13.05,34805
11/17/2018,13.05,35000
7/12/2018,13.05,35235
1/3/2018,13.05,35365.5
5/15/2018,13.05,35852
8/2/2017,13.05,36000
7/20/2017,13.05,36409.5
12/20/2018,13.05,36649.33
1/17/2018,13.05,37192.5
1/30/2018,13.05,37453.5
11/3/2017,13.05,37649.25
11/21/2017,13.05,37649.25
5/20/2017,13.05,37779.75
12/20/2017,13.05,37841
10/25/2017,13.05,38106
7/1/2017,13.05,38106
6/19/2017,13.05,38106
7/17/2017,13.05,38106
1/31/2018,13.05,38500
9/30/2017,13.05,38500
12/16/2017,13.05,38500
12/9/2017,13.05,38562
6/1/2017,13.05,38693.25
6/24/2017,13.05,39019.5
11/16/2017,13.05,39250
11/15/2017,13.05,39250
11/1/2017,13.05,39250
10/7/2017,13.05,39476.25
6/22/2018,13.05,39737.25
11/29/2017,13.05,39933
5/13/2017,13.05,40063.5
12/19/2017,13.05,41303.25
10/3/2018,13.05,41625.91
8/10/2017,13.05,41760
12/1/2018,13.05,42151.5
2/10/2018,13.05,42673.5
1/18/2018,13.05,44455
4/2/2018,13.05,44856
6/12/2018,13.05,45000
1/9/2018,13.05,45000
2/6/2018,13.05,45000
12/7/2017,13.05,46672.6
10/20/2017,13.05,50250
7/27/2017,13.05,50250
9/22/2017,13.05,50390
5/10/2017,13.05,52852.5
8/21/2017,13.05,54139.99
11/1/2018,13.05,59230.92
9/11/2009,13.05,62399
5/18/2017,13.05,64464
4/14/2011,13.05,69542
4/14/2011,13.05,73866
7/25/2018,13.05,83916
6/17/2017,13.05,84456
5/7/2010,13.05,84597.94
9/9/2009,13.05,96267.5
9/15/2016,13.055,29744
6/16/2017,13.065,37000
3/16/2018,13.065,39000
3/7/2018,13.065,39000
3/14/2018,13.065,39000
6/28/2016,13.08,20000
9/21/2017,13.08,20000
9/18/2017,13.08,20000
11/6/2017,13.08,20000
2/15/2017,13.08,20000
10/21/2017,13.08,20000
2/9/2018,13.08,20000
7/17/2017,13.08,25000
11/10/2016,13.08,34091
4/7/2015,13.08,37157.8
12/17/2012,13.08,38062.8
12/16/2013,13.08,38586
7/14/2017,13.08,38744.42
5/12/2017,13.08,38923
10/12/2017,13.08,40000
2/25/2017,13.08,40000
8/12/2013,13.08,40000
8/26/2013,13.08,40000
11/14/2016,13.08,40927
1/12/2017,13.08,41323
6/10/2016,13.08,41427
2/11/2017,13.08,41463
11/4/2016,13.08,41650
8/25/2016,13.08,41678
2/1/2017,13.08,41750
4/13/2017,13.08,42000
7/11/2017,13.08,42023
9/15/2017,13.08,42427
7/15/2017,13.08,42427
11/14/2016,13.08,42462
12/1/2014,13.08,42467.8
7/7/2014,13.08,42624.8
9/8/2015,13.08,42822
11/25/2015,13.08,42822
7/1/2015,13.08,42858
8/31/2017,13.08,43164
6/23/2017,13.08,43164
12/30/2016,13.08,43483
4/6/2017,13.08,43723
4/24/2017,13.08,43800
10/20/2016,13.08,43818
5/20/2017,13.08,43818
2/15/2017,13.08,43818
3/29/2017,13.08,43818
1/13/2017,13.08,43818
9/18/2017,13.08,43818
2/13/2017,13.08,43818
9/11/2017,13.08,43923
2/22/2017,13.08,43995
2/4/2015,13.08,44100
9/2/2014,13.08,44314.36
4/25/2016,13.08,44346.24
4/27/2016,13.08,44400
7/1/2017,13.08,44472
11/10/2016,13.08,44472
12/15/2014,13.08,44500
4/22/2015,13.08,44734
7/8/2013,13.08,44840
5/12/2017,13.08,44911.08
9/27/2016,13.08,45000
8/26/2013,13.08,45000
10/23/2017,13.08,45126
10/19/2016,13.08,45318
10/31/2016,13.08,45399
12/9/2016,13.08,45668
10/28/2016,13.08,45780
8/29/2016,13.08,45780
12/19/2016,13.08,46000
10/23/2014,13.08,46096
1/21/2016,13.08,46434
12/11/2014,13.08,46664
3/19/2015,13.08,46800
1/9/2015,13.08,46957
8/10/2017,13.08,47226
4/17/2014,13.08,47349.6
6/11/2015,13.08,47742
4/17/2015,13.08,48003.6
7/31/2014,13.08,48134.4
7/10/2015,13.08,48396
3/3/2015,13.08,48396
12/2/2017,13.08,48396
9/15/2015,13.08,48500
10/2/2015,13.08,48600
2/2/2015,13.08,48628
3/25/2015,13.08,48628
12/18/2013,13.08,48657.6
1/30/2015,13.08,48953
1/28/2014,13.08,49050
7/29/2015,13.08,49065
3/16/2015,13.08,49400
12/10/2014,13.08,49603
5/3/2013,13.08,49704
3/9/2015,13.08,49750
3/27/2015,13.08,49800
7/24/2015,13.08,49803
9/15/2015,13.08,49834
5/27/2015,13.08,50000
1/3/2014,13.08,50000
9/10/2013,13.08,50000
8/29/2013,13.08,50165
8/27/2013,13.08,50204
7/8/2013,13.08,50204
9/3/2014,13.08,50358
4/6/2015,13.08,50380
3/24/2015,13.08,50400
7/8/2013,13.08,50404
10/4/2013,13.08,50404
9/5/2013,13.08,50694.5
7/29/2015,13.08,50703
6/18/2015,13.08,50704
1/23/2014,13.08,51000
9/8/2014,13.08,51072
7/21/2014,13.08,51239
2/27/2015,13.08,51666
1/27/2014,13.08,52164
3/8/2013,13.08,52320
9/6/2013,13.08,52320
9/28/2012,13.08,52320
11/26/2012,13.08,52320
11/8/2013,13.08,52500
1/7/2014,13.08,52520
11/18/2013,13.08,52720
1/2/2014,13.08,52974
2/4/2014,13.08,52974
9/25/2013,13.08,52981
11/28/2012,13.08,53366
11/7/2013,13.08,53466
8/9/2013,13.08,53600
5/3/2013,13.08,53628
2/7/2014,13.08,53628
9/20/2013,13.08,53628
4/30/2015,13.08,53889.6
5/1/2013,13.08,53914
2/9/2015,13.08,54936
7/29/2015,13.08,54936
11/20/2014,13.08,54936
5/5/2015,13.08,54936
5/19/2015,13.08,54936
3/8/2013,13.08,55590
1/16/2013,13.08,55590
11/15/2013,13.08,55590
11/15/2013,13.08,55590
11/2/2012,13.08,56000
3/8/2013,13.08,56506
1/4/2013,13.08,56506
6/28/2016,13.08,56539
5/29/2013,13.08,56898
4/2/2013,13.08,57300
9/26/2013,13.08,57550
3/29/2013,13.08,58000
8/22/2012,13.08,58327
6/20/2014,13.08,58393.6
3/13/2013,13.08,58702
3/12/2013,13.08,60168
12/21/2012,13.08,60168
1/4/2013,13.08,60168
12/11/2012,13.08,60168
12/12/2012,13.08,60168
11/27/2012,13.08,60168
3/8/2013,13.08,60168
4/17/2013,13.08,60560
10/31/2012,13.08,60822
3/26/2013,13.08,60822
12/12/2012,13.08,60922
1/29/2013,13.08,61087
3/13/2013,13.08,61168
11/27/2012,13.08,61476
12/27/2012,13.08,61476
9/18/2012,13.08,61700
8/27/2012,13.08,62000
1/30/2013,13.08,62696
8/28/2012,13.08,62721
8/27/2012,13.08,62784
12/11/2012,13.08,62784
3/20/2013,13.08,62784
11/5/2012,13.08,62924
12/13/2012,13.08,62984
1/17/2013,13.08,62984
10/1/2012,13.08,63025
11/14/2012,13.08,63315
4/12/2013,13.08,63376
12/11/2012,13.08,63484
12/20/2012,13.08,63569
5/13/2014,13.08,63629
7/27/2012,13.08,63699
1/3/2013,13.08,64092
10/18/2012,13.08,64092
12/17/2012,13.08,64092
11/15/2012,13.08,64160
3/14/2013,13.08,64187
3/12/2013,13.08,64287
11/9/2012,13.08,64337
2/18/2013,13.08,64337
11/20/2012,13.08,64337
8/27/2012,13.08,64450
10/8/2012,13.08,64640
9/28/2012,13.08,64746
10/10/2012,13.08,64746
11/15/2012,13.08,64746
10/31/2012,13.08,64746
1/10/2013,13.08,64746
9/11/2012,13.08,64960
2/24/2016,13.08,65400
9/13/2012,13.08,65400
11/14/2012,13.08,65637
1/29/2013,13.08,65700
11/15/2012,13.08,65884
10/23/2012,13.08,66054
12/17/2012,13.08,66708
12/19/2012,13.08,66900
7/25/2012,13.08,68006.4
10/3/2012,13.08,69324
9/21/2012,13.08,69324
9/12/2012,13.08,69978
10/23/2012,13.08,71940
8/6/2012,13.08,71940
8/6/2012,13.08,72441.6
8/21/2012,13.08,72594
8/6/2013,13.08,73949
3/7/2013,13.08,74163
7/13/2012,13.08,74940
5/26/2016,13.08,123456
4/2/2013,13.08,654000
1/9/2018,13.11,19500
1/22/2018,13.11,20000
12/26/2017,13.11,20000
2/17/2018,13.11,29876
7/27/2018,13.11,30520.08
10/29/2018,13.11,31964.46
6/19/2018,13.11,32801
8/11/2018,13.11,33522.27
2/21/2017,13.11,34369.16
12/29/2017,13.11,34861.81
11/13/2018,13.11,35057.52
4/22/2017,13.11,36090.98
8/30/2018,13.11,36213
10/12/2018,13.11,37000
2/10/2018,13.11,38084.55
1/3/2018,13.11,38952.8
5/26/2016,13.11,39002.25
2/28/2018,13.11,39146
6/30/2017,13.11,39410
12/9/2017,13.11,39461.1
2/3/2018,13.11,39607
10/4/2018,13.11,40000
7/19/2018,13.11,40000
8/15/2018,13.11,40000
2/20/2018,13.11,41296.5
1/24/2018,13.11,42673.05
3/15/2017,13.11,42755
11/22/2017,13.11,42869
2/3/2018,13.11,42954
12/2/2017,13.11,43000
1/17/2018,13.11,43000
7/24/2018,13.11,43263
3/29/2018,13.11,43263
8/23/2017,13.11,43534
9/20/2017,13.11,43918
2/17/2018,13.11,44574
10/26/2017,13.11,44900
1/5/2018,13.11,44967
9/15/2017,13.11,44967
3/8/2018,13.11,45000
12/4/2018,13.11,45000
12/16/2017,13.11,45295
11/8/2018,13.11,45480
5/1/2017,13.11,45622
1/31/2018,13.11,45785.16
3/21/2018,13.11,46712
7/17/2018,13.11,46948
1/23/2018,13.11,48140.7
1/31/2018,13.11,48234
7/30/2018,13.11,49687
3/26/2018,13.11,50000
1/9/2014,13.11,50866
3/10/2018,13.11,50898
2/25/2017,13.11,52195
6/20/2011,13.11,71290
4/16/2010,13.11,77000
12/20/2010,13.11,79973
6/15/2010,13.11,84043
8/29/2011,13.11,104617.8
9/22/2018,13.115,11111
10/23/2018,13.115,11111
8/3/2018,13.115,31241.7
9/19/2018,13.115,31549.45
11/9/2018,13.115,32787.5
4/24/2018,13.115,33049.8
6/4/2018,13.115,33443.25
12/19/2018,13.115,34560
11/17/2018,13.115,37154.8
11/17/2018,13.115,38000
6/15/2018,13.115,39082.7
10/11/2018,13.115,39082.7
10/15/2018,13.115,39082.7
9/11/2018,13.115,39082.7
12/29/2018,13.115,39082.7
10/15/2018,13.115,39082.7
11/17/2018,13.115,40000
9/14/2018,13.115,40000
12/8/2018,13.115,40482.7
12/29/2018,13.115,41582.7
12/10/2018,13.115,41729.32
12/4/2018,13.115,42500
12/1/2018,13.115,43750
6/6/2018,13.115,49466.4
8/31/2018,13.115,57706
12/22/2018,13.115,57706
10/8/2018,13.115,57706
12/19/2018,13.115,58331.16
12/29/2018,13.115,59011.2
6/24/2017,13.12,33587.2
9/20/2018,13.12,50041
8/19/2010,13.12,57626.8
5/19/2010,13.12,119260.8
10/5/2009,13.12,127920
9/21/2009,13.125,127968
3/12/2018,13.135,34613
9/27/2018,13.135,43000
8/22/2017,13.14,39420
8/2/2017,13.14,39420
11/23/2016,13.14,43000
10/28/2010,13.14,67500
9/24/2016,13.16,22000
8/16/2017,13.16,23000
2/28/2017,13.16,30000
10/7/2016,13.16,30000
5/4/2017,13.16,33229
2/10/2016,13.16,35314
8/21/2017,13.16,37894
7/22/2017,13.16,37966.6
2/21/2017,13.16,38098.2
3/23/2017,13.16,38164
11/15/2016,13.16,38229
7/1/2017,13.16,38404.23
7/15/2017,13.16,38427.2
1/9/2017,13.16,38558.8
11/10/2016,13.16,38955
4/29/2017,13.16,39480
2/15/2012,13.16,39833
2/1/2017,13.16,39940.6
5/1/2017,13.16,39940.6
2/25/2017,13.16,39940.6
2/11/2017,13.16,39940.6
7/22/2017,13.16,40000
2/6/2017,13.16,40072
11/28/2016,13.16,40532.8
5/6/2017,13.16,41344.8
6/26/2017,13.16,41454
3/13/2017,13.16,41783
6/23/2017,13.16,42862.4
7/12/2012,13.16,43720
6/19/2012,13.16,43820
4/14/2017,13.16,44802
6/19/2012,13.16,45900
12/6/2016,13.16,47000
12/13/2012,13.16,49640
2/28/2012,13.16,50177
11/10/2011,13.16,53640
4/22/2017,13.16,53768
3/13/2012,13.16,53884
2/3/2012,13.16,54721
1/11/2012,13.16,54777
12/29/2011,13.16,56850
4/26/2017,13.16,57904
5/31/2017,13.16,57904
5/10/2017,13.16,57904
8/7/2017,13.16,57904
5/10/2017,13.16,57904
4/15/2017,13.16,57904
5/6/2017,13.16,57904
3/14/2013,13.16,58000
5/10/2011,13.16,59944.8
12/21/2010,13.16,60758
5/2/2012,13.16,62764
4/19/2011,13.16,65452.56
7/23/2012,13.16,65471
3/12/2012,13.16,68563.6
4/3/2012,13.16,78828
6/23/2010,13.16,79055.58
2/13/2012,13.16,82684.92
4/29/2010,13.16,83870.64
1/20/2011,13.16,88000
5/17/2012,13.16,92120
7/30/2012,13.16,92120
4/10/2012,13.16,92120
10/5/2012,13.16,92120
11/18/2011,13.16,103040
5/27/2011,13.16,105016.8
4/16/2012,13.16,105016.8
5/4/2012,13.16,105016.8
10/14/2011,13.16,105016.8
6/24/2011,13.16,105016.8
4/16/2012,13.16,105016.8
2/23/2012,13.16,105016.8
11/28/2011,13.16,105016.8
2/23/2012,13.16,105016.8
6/24/2011,13.16,105017
4/19/2012,13.16,105280
4/20/2012,13.16,105280
3/20/2012,13.16,105280
8/24/2015,13.175,66693
10/26/2018,13.19,35360
12/11/2015,13.2,19000
10/13/2017,13.2,20000
2/21/2018,13.2,23000
12/12/2018,13.2,25751.9
5/31/2017,13.2,28000
6/9/2018,13.2,29980
5/19/2016,13.2,30000
3/23/2018,13.2,30030
10/23/2014,13.2,30155.1
4/10/2017,13.2,30324
5/30/2017,13.2,30926
11/27/2017,13.2,30954
3/26/2018,13.2,31187
11/14/2017,13.2,31860
9/15/2017,13.2,32076
5/8/2018,13.2,32180
2/22/2017,13.2,32629
12/9/2017,13.2,33000
10/11/2017,13.2,33060
1/20/2018,13.2,33602
4/2/2018,13.2,34240.5
10/26/2018,13.2,34320
10/15/2018,13.2,34630
4/20/2018,13.2,34722
1/17/2018,13.2,34891.99
5/11/2016,13.2,34965
5/7/2016,13.2,35000
1/27/2018,13.2,35636.99
11/6/2018,13.2,35738
11/8/2017,13.2,36422.4
1/20/2018,13.2,36571.5
3/19/2018,13.2,36614
6/1/2017,13.2,36696
5/3/2017,13.2,37212
8/14/2013,13.2,37550
3/7/2018,13.2,37586
7/8/2017,13.2,38250
12/11/2014,13.2,38260
8/9/2018,13.2,38280
12/19/2018,13.2,38280
12/4/2018,13.2,38427
4/11/2018,13.2,38506.46
8/24/2018,13.2,38555
8/21/2018,13.2,38940
11/29/2017,13.2,39006
1/29/2018,13.2,39732
12/19/2017,13.2,40194
1/9/2018,13.2,40296
4/8/2017,13.2,40534
2/16/2018,13.2,40635
10/2/2014,13.2,40920
9/26/2018,13.2,41028
